welfare_id,welfare_ori_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_service_type,welfare_service_purpose,welfare_date,welfare_view,welfare_child,welfare_female,welfare_male,welfare_family,welfare_target,welfare_life
512,346000000116,장애인 활동지원급여(추가),복지정책과,"○ 법정급여 및 시추가지원 미수급 발달장애인 중 긴급돌봄 대상자, 주간활동서비스사업 중복 지원으로 활동지원급여가 차감된 대상자, 자립생활체험홈에 입소한 중증장애인",,"○ 신변처리·가사·일상생활 지원 등 활동보조, 방문목욕, 방문간호","○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",,,대구광역시 수성구,https://gov.kr/portal/rcvfvrSvc/dtlEx/346000000116,이용권,,상시신청(예산 소진시까지),54,2,1,1,"0,2,3,4,6,7,8,9",5,"1, 2, 3, 4, 5, "
513,346000000117,포도생산농가 포장박스 지원,녹색환경과,○ 관내 포도생산 농가,,"○ 관내 포도생산 농가의 포도박스 지원
 - 본인부담금 : 50%","○ 방문 신청
 - 기타 : 고산농업협동조합",고산농업협동조합,,대구광역시 수성구,https://gov.kr/portal/rcvfvrSvc/dtlEx/346000000117,현물,,,16,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
514,347000000106,산모·신생아 건강관리 지원,건강증진과,"○ 지원대상 
 - 산모 및 배우자 등 해당가구이 건강보험료 본인부담금 합산액이 기준중위소득 150%이하 금액에 해당하는 출산가구 
 - 생계의료주거교육급여 수급자 또는 차상위계층의 출산가구
 ※ 소득기준 상관없이 지원: 쌍생아 이상, 희귀난치성 질환 산모, 장애인 산모, 둘째아 이상, 장애아 신생아, 새터민 산모, 결혼 이민 산모, 미혼모",,○ 기준중위소득 150% 이하 출산가정에 산후조리 및 신생아 돌봄 지원,"○ 온라인 신청 
 - 복지로 : http://www.bokjiro.go.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 신청기한: 출산예정일 40일전부터 출산 후 30일 이내까지
 - 구비서류: 신분증, 산모수첩, 출생증명서(출산 후 신청 시) 등

※ 개인별 특이사항에 따라 추가 구비서류가 필요할 수 있으므로 053-667-5642 로 전화상담 후 신청
※ 산모의 주민등록주소지 관할보건소에 신청",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000106,이용권,,출산예정일 40일 전부터 출산 후 30일 이내까지 ,92,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
515,347000000107,암 예방 및 다문화 이주여성 암검진 지원,보건행정과,"○ 지원대상
 - 달서구 관내에 주민등록을 두고 실제 거주하고 있는 다문화 결혼 이주여성이면서 출생년도(짝수, 홀수)에 따라 검진대상자 선정",,"○ 지원목적 : 다문화 이주여성을 대상으로 유관기관과의 협력을 통해 무료 암검진 및 암 예방교육(암에 대한 기본적인 정보 및 예방수칙 교육)을 실시하여 의료사각지대 해소 및 다문화가족전체의 건강증진에 기여하고자 함 

○ 지원내용 : 기본검진(위암,대장암,난소암, 유방암, 자궁경부암) 및 기본검진결과 이상소견이 있는 자에 한해 2차검진 지원","○ 방문 신청
 - 기타 : 달서구 건강가정다문화가족지원센터",달서구 건강가정∙다문화 가족지원센터,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000107,서비스(의료),,,23,1,1,0,"1,3,5,6,10,11","0,1,3,4","1, 2, 3, 4, 5, "
516,347000000108,달서구 다자녀가정 중학교 입학준비금 지원,건강증진과,"○ 지원대상: 관내거주자 중 중학교에 입학하는 셋째이상 자녀(중학교 입학일 기준으로 신청일 현재까지 대상자 및 부 또는 모의 주민등록지가 달서구 일 것)
 - 단, 신청자와 지원대상자는 동일 세대원이어야 함",,"○ 중학교 입학준비금 1인당 20만원 지원
 -단, 신청에 의하며 입학년도에 한하여 1회 정액지원","○ 온라인 신청 (등본상 가족구성원이 모두 한곳에 거주해야 하며, 가족구성원추가 필요)
 - 정부24 : www.gov.kr


○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000108,현금,,20220302~20220429,229,2,1,1,4,0,"2, "
517,347000000110,퇴소자 자립정착금 지원,여성가족과,"○ 지원대상
 - 한부모가족복지시설에서 2년 이상 거주한 한부모세대",,○ 한부모가족복지시설에서 2년이상 거주 후 퇴소시 세대당 500만원 지원,"○ 방문 신청
 - 시군구 : 퇴소 시 시설에서 신청",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000110,현금,,,26,1,1,1,"1,5,6,8,10,11","0,1,3,4","2, 3, 4, 5, "
518,347000000112,달서구 셋째 이상 출산축하금 지원,건강증진과,"○ 지원대상 : 대구시 달서구에 출생 신고한 셋째 이상 출생아(셋째는 2021.1.1.이후 출생아부터)

○ 지원기준 : 부모(부 또는 모)가 대상 자녀 출생일 기준으로 1년 전부터 지원금 신청일까지 달서구에 주민등록을 두고 실제 거주하고 있을 것(단, 거주기간이 1년 미만인 경우에는 1년이 경과한 날부터 지원대상이 됨)",,"○ 지원내용 
 - 셋째 100만원(매년 50만원씩 2년간 지급)
 - 넷째 200만원(매년 100만원씩 2년간 지급)
 - 다섯째 이상 500만원(매년 250만원씩 2년간 지급)
 ※ 2년째 지급은 출생일이 속한 달의 다음 달에 지급
 ※ 부모나 대상자녀가 타 시·구·군으로 전출하였거나 대상자녀 사망시 지원중단

○ 지원시점 : 신청일 다음달에 지급","○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 주민센터 : 출생신고 시 주소지 읍면동 주민센터에 방문 신청",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000112,현금,,출생일 기준 1년 이내,29,1,1,0,"1,4",5,"2, 3, 4, "
519,347000000113,달서구 임산부 산전 관리 및 검사 지원,건강증진과,"○ 지원대상
 - 임신기초검사: 임신12주 이내
 - 임신당뇨검사: 임신 24~28주 이내 임산부

 * 코로나19로 일반 검사업무 현재 중단",,"※코로나-19 상황으로 해당서비스 중단됨, 문의 요망
  
 ○ 임신기초검사
    - 검사대상: 임신 12주 이내 임산부
    - 검사항목: B형간염항원항체검사, 빈혈, 매독, 에이즈, 소변검사(요당, 요단백) 
    - 검사시간: 평일 오전 09:00~11:30,오후 13:00~17:30 (※금식 불필요)
                      매월 넷째주 토요일 오전 09:00~11:30
    - 검사결과: 본인 방문 수령 또는 G-Health에서 조회 (7~10일 소요)

   ○ 임신성 당뇨검사
    - 검사대상: 임신 24~28주 이내 임산부
    - 검사시간: 평일 오전 09:00~11:30,오후 13:00~17:30 (※금식 불필요)
                       매월 넷째주 토요일 오전 09:00~10:30
    - 검사결과: 검사 후 당일 결과지 발급","○ 방문 신청
 - 보건소 : 관할 보건소 방문",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000113,서비스(의료),,,42,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
520,347000000114,달서구 의료급여수급권자 입원 진료비 지원,복지정책과,"○ 지원대상
 - 지정의료기관 입원 진료 중인 국민기초생활보장법상 의료급여수급권자
  : 부양의무자가 있어도 실제 부양을 받지 못하는자
  : 위급한 상태를 요하나 본인부담금과 비급여 진료비의 납부능력이 없는자
  : 기타 진료비 부담능력이 없어 지원이 필요하다고 인정되는자
  : 단, 만성질환인 알코올중독, 정신질환, 만성신부전 등 제외",,"○ 지정 진료기관 입원 시 발생되는 본인부담금 및 비급여 진료비 지원
 - 1인 연 1회, 50만원 이내
 - 무료진료사업 진료기관 32개소 지정운영","○ 지정 진료기관: 32개소 

○ 지원범위
  - 종별 구분 없이 입원 시 발생되는 본인부담금 및 비급여 진료비

○ 지원제외범위
  - 비급여 중 식대, 특진, 상급 병실료 및 일상생활에 지장이 없는 피부질환 및 미용목적의 성형수술, 
    친자확인을 위한 진단, 간병비 등
  - 단, 폐결핵 등 격리치료를 요하는 상급 병실 이용자 등은 지원 가능(의사소견서 필요)

○ 지원 절차
  1. 동행정복지센터 신청서 접수
  2. 동 복지담당자 실태조사 후 구청으로 승인요청
  3. 구청에서 동행정복지센터와 진료기관으로 결과통보
  4. 환자 퇴원 후 진료기관에서 진료비 청구
  5. 구청에서 지정의료기관으로 진료비 지급",,,대구광역시 달서구,https://gov.kr/portal/rcvfvrSvc/dtlEx/347000000114,현금,,,232,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","1, 2, 3, 4, 5, "
521,348000000337,산물벼 출하 농가 건조수수료 지원,농업정책과,○ 주민등록이 달성군 관내인 농업인,,"○ 미곡종합처리장(전산시스템이 설치된 도정공장 포함) 및 지역농협 등에 산물벼를 출하하는 농가에게 건조수수료 지원
 - 조곡 40kg 포대당 건조료 1,600원","○ 방문 신청
 - 기타 : RPC(농협, 정미소)","RPC(농협, 정미소)",,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000337,현금,,,17,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
522,348000000339,포대벼 수매 건조수수료 지원,농업정책과,○ 수분 13%~15%으로 건조한 포대벼 출하 농가,,"○ 공공비축 포대벼를 출하한 농가에게 건조수수료 및 pp포대비 비용 지원
 - 지원기준 : 포당/조곡 40kg 건조수수료 1,600원, pp포대비 600원","○ 방문 신청
 - 기타 : 지역 농협",지역농협,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000339,현금,,,16,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
523,348000000342,컬러풀 출산장려금 지원,건강증진과,○ 신청일 현재 달성군에 주민등록을 두고 있는 둘째이상 출생아,,"○ 둘째아 : 50,000원 x 24회 (생후 24개월까지만 지원)

○ 셋째아 이상 : 200,000원 x 18회 (생후 18개월까지만 지원)

※ 2021.12.31 이전 출생아에게 지원","○ 방문 신청
 - 읍.면 행정복지센터에서 출산서비스 통합처리신청서 작성 

○ 온라인 신청 
 - 정부24 : www.gov.kr",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000342,현금,,,43,1,1,0,"1,4",5,"2, 3, 4, "
524,348000000344,농산물 인증수수료 지원,농업정책과,"○ 농업인, 농업법인, 작목반 등",,"○ 달성군 관내 주민등록주소 및 농경지를 두고 「농수산물 품질관리법」 제6조 및 제7조에 따라 GAP 인증을 받은 농업인에게 GAP 인증에 소요되는 수수료(신청 수수료, 심사원 출장비) 지원","○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문하여 사업신청서 제출",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000344,현금,,,19,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
525,348000000345,방문건강관리서비스,건강증진과,"○ 방문건강관리 등록 가구 중 취약가구, 독거노인, 거동불편자, 만성질환자 등",,"○ 건강 및 영양관리 : 혈압, 혈당검사, 상담 및 투약안내, 영양관리 등

○ 건강취약계층에게 폭염대응을 위한 영양곡물선식 등 건강물품 지원","○ 기타
 - 전화 : 668-3113
 - 또는 보건소 기존 방문건강관리사업 등록 대상자 중 선정
 - 신청기한: 6~7월 중 
 - 방문간호사 기초 건강상담을 통한 대상자 선정 후 지원",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000345,서비스(돌봄),,,28,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","1, 2, 3, 4, 5, "
526,348000000346,시설원예 친환경비료 지원,농업정책과,"○ 농업인, 농업법인",,"○ 달성군 관내에 주민등록주소 및 농경지(원예시설)를 두고 친환경비료를 이용하여 시설원예 작물을 재배하는 농업인에게 시설원예 작물 재배에 필요한 친환경비료 구입 지원
 - 1,500원/1포(20㎏ 기준) 정액 지원","○ 방문 신청
 - 주민센터 : 달성군 관내 읍면동 주민센터에 방문하여 사업신청서 제출",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000346,현물,,,17,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
527,348000000347,장애인 활동지원(추가),희망지원과,"○ 탈시설 장애인, 최중증장애인(종합조사결과 X1 점수 360점 이상(아동 280점)이상 장애인 ) 가출, 입원, 시설입소 등 
     가족의 부재로 긴급하게 돌봄 필요가 발생한 대상자",,"○ 대구광역시 달성군에 거주하는 기존 활동지원 법정급여 수급자 중 해당 신청자격을 갖춘 
 「장애인복지법」상 등록장애인에게 20시간 ~ 120시간 지원(시추가지원 중복 불가)","○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000347,이용권,,,27,2,1,1,"0,2,3,4,6,7,8,9",5,"1, 2, 3, 4, 5, "
528,348000000353,달성Mom 출산축하용품 지원,기획예산실,○ 부 또는 모가 출생신고 당시 달성군에 주민등록을 두고 달성군에 주민등록 한 2022년 출생아,,"○ 지원대상 : 부 또는 모가 출생신고 당시 달성군에 주민등록을 두고 달성군에 주민등록 한 2022년 출생아

○ 지원내용 : 출생아 1명당 30만원 상당의 물품 지원","○ 온라인 신청 
 -달성맘 : https://dalseongmom.kr/

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 출생신고(읍면) ⇒ 신청서 접수 ⇒ 홈페이지(https://dalseongmom.kr//) 접속 및 인증 ⇒ 물품 선택 ⇒ 택배 배송",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000353,현물,,,65,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
529,348000000354,보리계약재배 장려금 지원,농업정책과,○ 농업인,,○ 달성군 관내 주민등록상 주소를 두고 실제 거주하면서 관내 농지에서 보리작물 재배 및 지역농협과 보리계약재배 약정체결한 농업인에게 장려금 지원,"○ 방문 신청
 - 기타 : 달성군 관내 지역 농협에 방문하여 사업신청서 제출",지역농협,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000354,현금,,,21,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
530,348000000355,친환경 시설원예 농자재 지원,농업정책과,○ 농업인,,"○ 달성군 관내에 주소지를 두고 실제 거주하면서 사업대상 읍·면 농지에서 시설원예작물을 재배하는 농업인에게 시설원예 친환경농자재 지원
 - 군비60%, 자부담 40%, 1동당 60천원, 최대 30동까지 지원","○ 방문 신청
 - 주민센터 : 관내 읍면 주민센터에 방문 신청 (사업신청서 작성 제출)",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000355,현물,,,18,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
531,348000000363,신혼부부 결혼 축하 바우처 지원,기획예산실,달성군에 주민등록을 두고 2022. 1. 1. 이후에 관내 또는 관외에서 혼인신고 한 가정,,호텔아젤리아 1박 숙박권 및 조식권 지급(사용기한 : 발행일로부터 6개월),"- 주민센터 : 거주지 관할 주민센터에 본인(신랑 또는 신부)이 직접 신청
- 신청절차 : 혼인신고 → 숙박권 수령(읍·면) → 호텔아젤리아 유선예약 → 본인 확인 후 숙박

※ 관외에서 혼인신고 한 경우
 - 거주지 관할 주민센터에 본인(신랑 또는 신부)이 직접 신청
 - 2022. 1. 1. 이후 혼인신고 한 가정에 한하며 신청일 현재 달성군에 주민등록을 두어야 함
 - 숙박권 발행일은 신청일 기준",,,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000363,이용권,,2022. 1. 1. ~ 12. 31,52,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","2, 3, 4, "
532,348000000365,친환경 벼 계약재배 농가장려금 지급,농업정책과,○ 주민등록 및 농지가 달성군인 친환경 농업인·작목반,,"○ 주민등록 주소와 대상농지 모두 달성군인 농가 중 친환경 작목반을 구성하여 계약 체결한 농가에게 실제 매입물량분에 대한 농가생산장려금 지원 
 - 약정량 기준 : ha당 150포(조곡 40kg 기준)","○ 방문 신청
 - 기타 : 계약업체(화원RPC, 다사 농협RPC, 유가농협 등)
 - 작목반 대표자가 신청서와 농가별 약정내역을 계약업체에 제출","계약업체(화원RPC, 다사 농협RPC, 유가농협 등)",,대구광역시 달성군,https://gov.kr/portal/rcvfvrSvc/dtlEx/348000000365,현금,,,20,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
